"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","symbol"
5115.42713913752,-0.177132808745625,0.0988914750016165,-1.79118380773196,0.0732638037443864,0.268337695159372,"ENSG00000000003","TSPAN6"
3.23944596501776,-0.425158493001628,0.307215854439865,-1.38390804659741,0.166386612590426,0.419686347767992,"ENSG00000000005","TNMD"
1250.14566837251,0.0780645249233754,0.0565348464472134,1.38082138413986,0.167333886775217,0.420855186178071,"ENSG00000000419","DPM1"
555.542094334709,-0.0166240937459989,0.0688827699538206,-0.241338926369305,0.809292443455753,0.920132815318137,"ENSG00000000457","SCYL3"
279.793636977901,0.0722673772460314,0.134891894235211,0.535742919585805,0.592136236540793,0.796490636373259,"ENSG00000000460","FIRRM"
232.141348213468,-0.00819066943534005,0.137001007763195,-0.0597854685090895,0.952326499323228,0.980628252857465,"ENSG00000000938","FGR"
61073.694123006,-0.476141891761737,0.13891941891498,-3.42746820768908,0.000609237637052955,0.0149102895384013,"ENSG00000000971","CFH"
2998.06281600524,-0.00178161857884211,0.0928917546872811,-0.0191795125933395,0.984697901179421,0.99358551353361,"ENSG00000001036","FUCA2"
4247.65827359358,-0.0889355551328178,0.109996071817447,-0.808533920015054,0.418783287526611,0.673145723174757,"ENSG00000001084","GCLC"
939.642375007987,0.167910210487225,0.0841145191705023,1.9962095978563,0.045911113181294,0.204555420031436,"ENSG00000001167","NFYA"
185.567404090633,0.127075688598829,0.0982826527885884,1.29296152467695,0.196024366577403,0.456981893601393,"ENSG00000001460","STPG1"
463.329646451832,0.121056561619561,0.0766120926958933,1.58012341602634,0.114078605776161,0.343972565203283,"ENSG00000001461","NIPAL3"
2094.80504450006,0.0105393284482277,0.0659275640453547,0.159862245797178,0.87298958945699,0.948618924297339,"ENSG00000001497","LAS1L"
793.152393782585,0.160081109562055,0.133260411108968,1.2012653137559,0.229648300887147,0.494282265644604,"ENSG00000001561","ENPP4"
1005.19183683887,0.150938916776188,0.0822816159023023,1.83441848000902,0.0665918984958258,0.254236204573842,"ENSG00000001617","SEMA3F"
167.830219851063,0.392438288987662,0.391036346152265,1.00358519827937,0.315578592012052,0.583464901066678,"ENSG00000001626","CFTR"
1028.91665798077,0.42921461131374,0.0822303968990133,5.2196587575864,1.79253101166197e-07,5.20949227192367e-05,"ENSG00000001629","ANKIB1"
203.325604341172,0.221742367958421,0.199930987682509,1.10909454571668,0.267389397602283,0.535941512258359,"ENSG00000001630","CYP51A1"
187.72365733699,0.151798435915297,0.0573735585208198,2.64579084562469,0.00815001909659945,0.0744359130983186,"ENSG00000001631","KRIT1"
239.500683677655,0.0411660312058003,0.0785319950980128,0.524194389234891,0.600143342964361,0.802182934469735,"ENSG00000002016","RAD52"
4.61998732434179,0.252959297669539,0.195094814305541,1.29659672692979,0.194769979238338,0.45544747349771,"ENSG00000002079","MYH16"
479.259519150784,0.0721685782305933,0.0889262919552024,0.811555015326052,0.417047012640579,0.671659619904424,"ENSG00000002330","BAD"
5687.65479585831,-0.184244953830778,0.111698585484314,-1.64948332185149,0.0990486572245975,0.317765840121109,"ENSG00000002549","LAP3"
8741.03370328019,-0.0465834698612187,0.0823814441173457,-0.565460709754788,0.571760441304495,0.784239644290984,"ENSG00000002586","CD99"
92.2998625347901,0.468634953939794,0.17146419970893,2.73313586588529,0.00627344481381099,0.0631030707458244,"ENSG00000002587","HS3ST1"
122.120292598738,0.771946807950893,0.294667213957789,2.61972412058531,0.00880009261195843,0.0781821110532819,"ENSG00000002726","AOC1"
3.53428696423701,0.295348573088108,0.238493906791206,1.23839043547002,0.215571325367232,0.478982415851597,"ENSG00000002745","WNT16"
26.3710354712972,-0.358736531513544,0.250527740032669,-1.43192339286166,0.152165746629034,0.399986726248777,"ENSG00000002746","HECW1"
34.0814222433268,-0.4511108164516,0.221301414624843,-2.038445245442,0.0415054253311168,0.193181127753746,"ENSG00000002822","MAD1L1"
9364.99533649959,-0.0983153044551391,0.0778397093143432,-1.26304819636605,0.206571859448887,0.469579927222054,"ENSG00000002834","LASP1"
946.756135403726,-0.0528209024206836,0.0601036572574748,-0.878830088398897,0.379493409568685,0.640137008885509,"ENSG00000002919","SNX11"
37488.217627315,-0.178400569390408,0.134339058758811,-1.32798734067881,0.184182289037084,0.442327001778057,"ENSG00000002933","TMEM176A"
1210.01886502884,0.148068895265057,0.102363773708987,1.44649703601204,0.148037842757613,0.394566720790663,"ENSG00000003056","M6PR"
243.813202089234,0.0135264181371554,0.169061606870905,0.0800088109152077,0.936230248341627,0.974508708561573,"ENSG00000003096","KLHL13"
145.948326762441,0.482198734657689,0.278343853453478,1.7323850650012,0.0832050253316948,0.287583026798172,"ENSG00000003137","CYP26B1"
634.309229534706,-0.0868769253162839,0.170075871966427,-0.510812758516583,0.609482174437398,0.80780054390383,"ENSG00000003147","ICA1"
1679.0581211772,-0.161063336608901,0.172260577393055,-0.934998239564676,0.349789206672203,0.614825985531029,"ENSG00000003249","DBNDD1"
1352.59672371535,0.0119167900284249,0.0665745951872324,0.178999061051899,0.857938438959255,0.942518506343894,"ENSG00000003393","ALS2"
602.913642000845,0.0326320919667817,0.0720024346816542,0.453208174293808,0.650398846876654,0.833887992089409,"ENSG00000003400","CASP10"
2979.25205583043,0.022940958188067,0.052242932557459,0.43912079711137,0.660574010493345,0.8404852728984,"ENSG00000003402","CFLAR"
