"","logFC","AveExpr","t","P.Value","adj.P.Val","B","symbol"
"204955_at",-2.61262118664136,5.52963548387097,-28.5719888506356,7.3886340603837e-102,4.01292934772254e-99,221.879348416467,"SRPX"
"206680_at",-2.48731625603766,6.21607591518666,-28.5384135982192,1.03177907363632e-101,5.47039438374607e-99,221.546522983028,"CD5L"
"220070_at",-1.91476526804522,5.44818152798633,-28.4843212865176,1.76741706587056e-101,9.15275423786177e-99,221.010060852716,"KDM8"
"213375_s_at",-2.04053628293864,8.26801807072956,-28.4272422899851,3.11992737813475e-101,1.57896688309783e-98,220.443638222656,"N4BP2L1"
"207828_s_at",2.33797843978172,5.3441080360379,28.1926664564002,3.23595781022664e-100,1.60129574484726e-97,218.112188208234,"CENPF"
"222077_s_at",2.15322869771403,5.22171100812924,28.1850899713945,3.490242048759e-100,1.68958065090794e-97,218.036788485635,"RACGAP1"
"209714_s_at",2.38659877069139,4.9625494692694,28.1820461318807,3.59794725452975e-100,1.70466147795465e-97,218.00649507927,"CDKN3"
"209335_at",-2.70757066170473,6.97842026096412,-28.0140490085919,1.92842862489534e-99,8.94630179566031e-97,216.333020392545,"DCN"
"201292_at",2.68431228625805,5.113852689898,27.9816081019892,2.66778831661757e-99,1.21237367825388e-96,216.009526614048,"TOP2A"
"210106_at",-1.54540613250519,5.72694784601046,-27.9321554530422,4.37624504566541e-99,1.94900449353755e-96,215.516185283182,"RDH5"
"211378_x_at",0.76501467038906,11.6694664215813,27.8266986903281,1.25846935795889e-98,5.49482267902522e-96,214.463301118936,"PPIA"
"211609_x_at",1.16752798608444,8.95494415937451,27.7992762595089,1.65657891372736e-98,7.09398062516939e-96,214.18932713858,"PSMD4"
"211765_x_at",0.785475016043172,11.6910289312898,27.7174115857553,3.76500437559605e-98,1.5818701402976e-95,213.370969846158,"PPIA"
"57539_at",-2.50215742001805,7.92130190027443,-27.675603266681,5.72757975489578e-98,2.36188418485221e-95,212.952770826165,"ZGPAT"
"221848_at",-2.38283199783415,8.3152456298866,-27.6178146455491,1.02316792525633e-97,4.12764953118649e-95,212.374432333393,"ZGPAT"
"203213_at",2.43138508600288,4.81512475793507,27.6163787687547,1.03802934141568e-97,4.12764953118649e-95,212.36005802141,"CDK1"
"209773_s_at",2.82376082585127,5.85690626779889,27.5410634922309,2.21222953257971e-97,8.64244337394474e-95,211.605798206191,"RRM2"
"201291_s_at",3.01338216781545,5.3818985113654,27.5108341707678,2.99776802609129e-97,1.15093617939657e-94,211.302900073419,"TOP2A"
"209614_at",-3.98147984040854,8.13945722311396,-27.4947062888766,3.52550553737244e-97,1.33060944586796e-94,211.141261007751,"ADH1C///ADH1B///ADH1A"
"212661_x_at",0.763285343409972,11.826881320872,27.4837000305324,3.93810556289089e-97,1.46156224457424e-94,211.030937616707,"PPIA"
"210524_x_at",-3.47178409151677,8.71333075648527,-27.4739104945777,4.34554344329569e-97,1.58633707205424e-94,210.932800091821,""
"206380_s_at",-1.480971179145,5.08619349401957,-27.4267622010619,6.98275308908794e-97,2.50793460948081e-94,210.46001671517,"CFP"
"201293_x_at",0.78518250744384,11.8353956946098,27.3848905773014,1.06423265126744e-96,3.76164010768624e-94,210.039959827992,"PPIA"
"204023_at",2.11578680615636,5.91902858437322,27.325911867269,1.92727841397414e-96,6.70572433162127e-94,209.447989096849,"RFC4"
"200052_s_at",1.76112250189556,6.59125934085849,27.297001941436,2.57880701691304e-96,8.83459610040301e-94,209.157693794273,"ILF2"
"209447_at",-1.68102682199901,6.56563098690002,-27.2528980626767,4.02190514233337e-96,1.3569664198406e-93,208.714671654758,"SYNE1"
"222083_at",-3.61802056673483,7.33376526950759,-27.2015673123996,6.74801107548601e-96,2.24275687505854e-93,208.198815193001,"GLYAT"
"218039_at",2.34824585068956,6.18613923781909,27.1705161091776,9.22959909082835e-96,3.0224222434495e-93,207.886636031212,"NUSAP1"
"217165_x_at",-3.56735097027808,9.37477383368715,-27.0989808737455,1.89962514248911e-95,6.13055835839817e-93,207.167085351802,"MT1F"
"202861_at",-1.91898805107841,6.78646760731114,-26.9578463468537,7.90280250124242e-95,2.5139943728238e-92,205.746004627669,"PER1"
"202503_s_at",2.71403577433166,6.2482985812665,26.9208999824161,1.14812648843169e-94,3.60091276681648e-92,205.373676382178,"KIAA0101"
"210105_s_at",-1.77525631108105,7.58176519442862,-26.8570007713688,2.19111032414957e-94,6.77661731918926e-92,204.729422625769,"FYN"
"218728_s_at",1.90682552474564,7.08230819396262,26.8393634010166,2.61917865664457e-94,7.98957127755635e-92,204.551528283641,"CNIH4"
"222291_at",-2.05111558895655,5.8703487029462,-26.8304065661319,2.86765883090403e-94,8.62932795223931e-92,204.461176419044,"FAM149A"
"202690_s_at",1.62313105419919,6.25811320613059,26.7418787566764,7.02674373111251e-94,2.08628705872551e-91,203.567746781779,"SNRPD1"
"201128_s_at",1.49946032727129,7.94774926992181,26.6889214265749,1.20154887316121e-93,3.52053819836234e-91,203.032945202812,"ACLY"
"217546_at",-4.15840681677541,7.1724324833014,-26.6238783440332,2.3230311937232e-93,6.71808553530236e-91,202.375734719175,"MT1M"
"204026_s_at",2.4176479019246,5.55428417646145,26.6136084316621,2.57796941860992e-93,7.35977218123151e-91,202.271929182271,"ZWINT"
"206610_s_at",-2.34083277096259,7.88776963962098,-26.5701919921225,4.00410164084749e-93,1.12864981441002e-90,201.832979484692,"F11"
"206102_at",2.33660001107742,5.2284934966085,26.5619664612354,4.35254075019214e-93,1.21152971781598e-90,201.749797945802,"GINS1"
"201577_at",1.41002719672183,8.181140788588,26.5552719497261,4.65840934494224e-93,1.28065999127375e-90,201.682094394999,"NME1"
"211489_at",-1.98237831602006,5.12073571687464,-26.5361545460004,5.65555553605773e-93,1.53582817898699e-90,201.488731781287,"ADRA1A"
"201694_s_at",-2.94046470295288,8.78041537306478,-26.4991005905185,8.23737037424397e-93,2.20999715052608e-90,201.113854613399,"EGR1"
"206453_s_at",-1.67376170345137,8.67514026562419,-26.4509356632319,1.34324145983812e-92,3.56086914615181e-90,200.626379111812,"NDRG2"
"336_at",-1.11491051105164,4.95024720654481,-26.4049854250411,2.14210055585903e-92,5.61179943269045e-90,200.161121280719,"TBXA2R"
"207995_s_at",-2.01430164103576,4.82853004452959,-26.348214418316,3.81390652618558e-92,9.87535703780237e-90,199.5860360211,"CLEC4M"
"202244_at",0.931289281819445,10.1234099259566,26.3281049040045,4.6788958767003e-92,1.19758222278577e-89,199.382258636582,"PSMB4"
"205307_s_at",-2.56640298942676,6.11102003831616,-26.2913713365377,6.79741910801277e-92,1.72005600792305e-89,199.009929504912,"KMO"
"208369_s_at",-2.07702049454053,6.3170005307306,-26.2388120234072,1.16015393016931e-91,2.90273120415844e-89,198.476981463035,"GCDH"
"36829_at",-1.44201932276774,6.44411112204215,-26.194759578097,1.81631636741229e-91,4.49397031883743e-89,198.030102877477,"PER1"
"218544_s_at",-2.17745587142154,7.57992628799254,-26.0939508328773,5.06947448809249e-91,1.24051711978949e-88,197.006828884373,"RCL1"
"211231_x_at",-2.59902227795952,7.92165785740175,-26.0812551688169,5.7693904145082e-91,1.39644332337248e-88,196.877896329019,"CYP4A11"
"218424_s_at",-2.08766806185026,7.4671089499301,-26.0561593859186,7.45030916895723e-91,1.78390843628322e-88,196.622991197505,"STEAP3"
"214906_x_at",-1.40007360729926,5.79659571273236,-25.9614650535223,1.95610890815043e-90,4.63389714539295e-88,195.660660019669,"N4BP2L1"
"204170_s_at",2.29177160868202,6.90262932739605,25.9469529888412,2.2681335914454e-90,5.31650513834803e-88,195.513112588427,"CKS2"
"202243_s_at",1.0215111206447,9.77985926577953,25.9245558054512,2.85025488931264e-90,6.61140373700145e-88,195.285359800901,"PSMB4"
"200068_s_at",0.865556706287583,10.8355634598457,25.8313601088084,7.37770674857055e-90,1.69367808120793e-87,194.337208944799,"CANX"
"208079_s_at",2.19666031027316,5.84328515507689,25.8026007911714,9.89567544825176e-90,2.248539804915e-87,194.044469237985,"AURKA"
"214180_at",-1.60663169712005,5.11776779630301,-25.7772920524396,1.28142741815661e-89,2.88230563106176e-87,193.786794938088,"MAN1C1"
"217197_x_at",-1.48632027786212,5.76676495106923,-25.769978442348,1.38081491223011e-89,3.07479864655402e-87,193.712323267487,"N4BP2L1"
"213832_at",-2.29129792049839,6.05629473670585,-25.728451306123,2.11045913851506e-89,4.65304000954983e-87,193.289383179625,""
"214431_at",1.17032964578952,7.38891457826335,25.6418913546365,5.11226902414917e-89,1.11607849637014e-86,192.407335394136,"GMPS"
"215712_s_at",-2.05518623533432,5.1583049448558,-25.5739642130613,1.02406612949381e-88,2.21397131762798e-86,191.714721494479,"IGFALS"
"202366_at",-1.36826435506419,6.10328488841713,-25.5653697658991,1.11818573365155e-88,2.39420768432239e-86,191.627061818204,"ACADS"
"203429_s_at",1.60206739285925,5.97174468492725,25.5425047603462,1.41292162590824e-88,2.99647035864045e-86,191.393819108341,"SUCO"
"218585_s_at",2.25148767377722,5.02031874902915,25.5146165339382,1.87961383753096e-88,3.94860763529617e-86,191.109277424457,"DTL"
"209609_s_at",1.14257594282325,8.2502594029928,25.5131378185976,1.90827789608318e-88,3.97135814859628e-86,191.094188422907,"MRPL9"
"217946_s_at",1.48047139706485,6.87790939004815,25.5057812578224,2.0575156897208e-88,4.24229253506507e-86,191.019118486968,"SAE1"
"207027_at",-3.10420532046248,6.76870788846891,-25.4777565399843,2.74117407633483e-88,5.60004259924992e-86,190.733100333284,"HGFAC"
"218350_s_at",2.15183895460543,7.61030613058562,25.4321755154373,4.37160900355959e-88,8.84972629920591e-86,190.267768140189,"GMNN"
"210460_s_at",1.17651364023552,8.9195531429607,25.3931971055476,6.51689413933753e-88,1.30737115941233e-85,189.869708789208,"PSMD4"
"211072_x_at",1.34124051881539,10.7727278775954,25.3528645054952,9.85189079898617e-88,1.95876700278414e-85,189.457692115705,"TUBA1B"
"204767_s_at",1.71957235583579,5.5263757883291,25.347136831048,1.04474937833548e-87,2.05880346520129e-85,189.399170693068,"FEN1"
"203547_at",-1.70420734615259,6.30865501216797,-25.291892864942,1.84055055144484e-87,3.59520874382225e-85,188.834592513699,"CD4"
"203500_at",-1.88874019126715,7.25491471806555,-25.2834942161559,2.00606992151318e-87,3.88444913150048e-85,188.748739518168,"GCDH"
"209220_at",4.80973459931202,7.4443288613887,25.2663221872151,2.39231745398103e-87,4.59242457459049e-85,188.573185662477,"GPC3"
"201714_at",1.45164924515887,5.59490151711283,25.2177317544626,3.93787827882438e-87,7.49475841990267e-85,188.076308557515,"TUBG1"
"207718_x_at",-2.81141033725052,8.59849794438979,-25.1370099361476,9.01589651524921e-87,1.70140664069127e-84,187.250455643152,"CYP2A13///CYP2A7P1///CYP2A7///CYP2A6"
"220878_at",-2.60788718737285,6.0109441490188,-25.1224903740776,1.04650236103156e-86,1.95827853575217e-84,187.101854777904,""
"210377_at",-2.33793315208359,5.79155715839072,-25.0472737036556,2.26560317475444e-86,4.20420429128598e-84,186.331789414482,"ACSM3"
"213706_at",-2.27579522600827,6.12516396986486,-25.0364152301254,2.53293908603057e-86,4.6614452535313e-84,186.220585215154,"GPD1"
"204745_x_at",-3.52975931206273,10.3439659115622,-25.0059956678402,3.46218653034493e-86,6.31934177522302e-84,185.909003790113,"MT1G"
"202992_at",-3.34578820554175,7.38903316936778,-24.99681365539,3.80473674467156e-86,6.88812014880865e-84,185.814940580965,"C7"
"207069_s_at",-1.35343200174946,5.26823415057215,-24.9252380905637,7.93998710556597e-86,1.42586800698986e-83,185.081483011103,"SMAD6"
"205531_s_at",-3.47910165225643,7.42895864443639,-24.8657725181136,1.46347211198364e-85,2.60708775917213e-83,184.471830612382,"GLS2"
"205984_at",-2.28132721123709,5.13364858644436,-24.8547777272047,1.63869438893572e-85,2.89606719466829e-83,184.359081341225,"CRHBP"
"200826_at",1.09104815847222,9.71975508983586,24.7901815431978,3.18511570086878e-85,5.58473672653118e-83,183.696482330406,"SNRPD2"
"205789_at",-1.81391725033279,5.26064722984518,-24.7183732527124,6.67008372815384e-85,1.16038612858226e-82,182.959549331262,"CD1D"
"200064_at",1.15833742572867,9.8641889426811,24.7085523950824,7.37982647636733e-85,1.27390679050967e-82,182.858733888285,"HSP90AB1"
"201090_x_at",1.31574915935651,9.9601964738777,24.6611051874722,1.20296411377512e-84,2.06058499119572e-82,182.37157036857,"TUBA1B"
"218285_s_at",-2.07972704956386,8.29015091907006,-24.6448885729683,1.42166404759863e-84,2.41661183297148e-82,182.205029835763,"BDH2"
"219787_s_at",2.02602333356251,4.43083786568633,24.6325046061845,1.61510786595698e-84,2.72463802720682e-82,182.07783710287,"ECT2"
"211058_x_at",1.30104378264739,10.7729120462901,24.5761425172316,2.8868122774661e-84,4.83334855598609e-82,181.498819420351,"TUBA1B"
"212551_at",1.99325275789887,5.38942945684254,24.5237999355663,4.95147399876257e-84,8.22831514958544e-82,180.960896261345,"CAP2"
"213646_x_at",1.3274460657923,10.7758831926682,24.5151592419956,5.41281517910614e-84,8.92833840061745e-82,180.872077857422,"TUBA1B"
"208937_s_at",-2.82095981193191,7.72165905607622,-24.5058030033853,5.96098818170434e-84,9.76024153163179e-82,180.775898500912,"ID1"
"211896_s_at",-3.36811045456627,7.39384622016258,-24.5023013774895,6.18014122452719e-84,1.00452105684505e-81,180.739901275545,"DCN"
"214419_s_at",-1.57696884935072,6.04345652410294,-24.4942489439956,6.71518923203597e-84,1.08357850593462e-81,180.657117884661,"CYP2C9"
"212247_at",1.05913784027296,5.76936428571429,24.4546851471195,1.00985287455777e-83,1.61779883529874e-81,180.250316000947,"NUP205"
"205392_s_at",-1.97345498708905,7.98086250711956,-24.451769773149,1.04068052434046e-83,1.65527670828667e-81,180.220335385811,"CCL15///CCL14"
"213626_at",-1.47352354584815,7.30209138404184,-24.43687693661,1.21348190278585e-83,1.91644078093868e-81,180.067174003412,"CBR4"
"210565_at",-1.63195665557967,5.62751965515456,-24.4338091392337,1.2524979301136e-83,1.96412844420913e-81,180.035622192174,"GCGR"
"219954_s_at",-3.14203081818301,6.4619893439652,-24.4263356531261,1.35288021384123e-83,2.10670885327388e-81,179.958755896486,"GBA3"
"209219_at",1.25177511574007,7.38515596748304,24.4250485247238,1.37096395710516e-83,2.11757466947046e-81,179.945517141914,"NELFE"
"201663_s_at",1.84855149149042,5.76940077150106,24.4244906417222,1.37887698523988e-83,2.11757466947046e-81,179.939779003438,"SMC4"
"218162_at",-1.79049414113604,5.72258325221353,-24.4193107016956,1.45456678555877e-83,2.2185132315632e-81,179.886499418989,"OLFML3"
"218594_at",1.39015989362798,6.1889099078341,24.39766211885,1.81859599403662e-83,2.75486364593248e-81,179.663807814327,"HEATR1"
"204326_x_at",-3.24118754103901,10.2477285455393,-24.3878148951762,2.01309381459169e-83,3.02889007184647e-81,179.562502321597,"MT1X"
"206541_at",-2.55554742979675,8.27022957075545,-24.365583857702,2.53219432990846e-83,3.78435592875178e-81,179.333771655133,"KLKB1"
"214621_at",-3.43227229849097,7.90014600787035,-24.3592450703966,2.70338720360398e-83,4.0132684166569e-81,179.268547083756,"GYS2"
"206754_s_at",-3.65866298318138,9.27691601511935,-24.3452253554634,3.12428371393213e-83,4.6073874001219e-81,179.12427811361,"CYP2B7P"
"211813_x_at",-3.1184357892289,7.8360296095894,-24.3315744237887,3.59703852339721e-83,5.26966143677691e-81,178.983791499185,"DCN"
"203509_at",-1.93445543147556,8.57922066742609,-24.3269219433772,3.77400553206518e-83,5.49278138483839e-81,178.935908330558,"SORL1"
"220975_s_at",-1.36349076356937,5.36264148759903,-24.3083892682979,4.56974721877234e-83,6.60773578361185e-81,178.745156428744,"C1QTNF1"
"217047_s_at",-2.33481910671004,7.78558589033294,-24.3005305518858,4.95597407197115e-83,7.11997616997764e-81,178.664261886708,"FAM13A"
"217319_x_at",-3.02990540206306,8.30669890747165,-24.2209926964962,1.12683190393224e-82,1.60848031004892e-80,177.845302178394,"LOC654164///CYP4A22///CYP4A11"
"201664_at",1.80505196605339,7.3168060684513,24.2148994260648,1.20003812913467e-82,1.70206681908094e-80,177.782545941378,"SMC4"
"207165_at",1.9168630230506,4.76550394035106,24.2093186740875,1.27125474476692e-82,1.79166459851074e-80,177.725066159492,"HMMR"
"209044_x_at",1.33132051956025,6.43809207010822,24.1819345919722,1.68694704384686e-82,2.36257463977245e-80,177.442990585195,"SF3B4"
"207076_s_at",-1.91936000206268,11.6567910630146,-24.1720097518193,1.86912395399204e-82,2.60135326296843e-80,177.340745729249,"ASS1"
"218622_at",1.33251592213901,6.2391745948325,24.1625324364696,2.06143239136427e-82,2.85117866403102e-80,177.243105334483,"NUP37"
"206461_x_at",-3.14040781231198,10.0241113990576,-24.1254025214093,3.02565634468456e-82,4.15325360339528e-80,176.860517698048,"MT1H"
"208581_x_at",-3.07983673042873,10.6516332625693,-24.1249402084142,3.04014881153867e-82,4.15325360339528e-80,176.855753459173,"MT1X"
"201327_s_at",1.4255867722556,7.57000748200694,24.12319341833,3.09553653662477e-82,4.20313460960734e-80,176.837752273927,"CCT6A"
"200062_s_at",0.699771184301743,12.2633550458241,24.1024286676099,3.83665164475252e-82,5.17785205002117e-80,176.623750599277,"RPL30"
"208822_s_at",1.0889474650822,8.07637717081758,24.0695187943173,5.39156021378541e-82,7.23248571328756e-80,176.284525453395,"DAP3"
"213661_at",-1.31630856319006,4.69116333557707,-24.0447334091332,6.9665515066997e-82,9.28929155396341e-80,176.029000246288,"PAMR1"
"207244_x_at",-3.53958921726473,8.18473992129654,-24.0428666915052,7.10233854089233e-82,9.41398063265419e-80,176.00975374644,"CYP2A6"
"208370_s_at",-1.98239369207027,8.31149133485217,-24.0150625893015,9.46851851352438e-82,1.24760337431456e-79,175.723058254097,"RCAN1"
"205449_at",1.48962694547419,5.68830688396417,23.9924129101046,1.19681554839805e-81,1.56768756657223e-79,175.489476004474,"SAC3D1"
"200882_s_at",1.09948973021675,8.84744540464972,23.9758581956665,1.42037081294887e-81,1.84963843641786e-79,175.318730090229,"PSMD4"
"206867_at",-1.93183894796852,7.2420534562212,-23.9640770724867,1.60448118683973e-81,2.07724343421785e-79,175.197208926725,"GCKR"
"204641_at",1.76839314292561,4.49468817118003,23.9098840119988,2.81107674974817e-81,3.61832699788395e-79,174.638103733831,"NEK2"
"213175_s_at",1.33595824461837,7.65904192253922,23.8948470376157,3.28443747635962e-81,4.2033249266423e-79,174.48293704046,"SNRPB"
"212639_x_at",1.27816330843775,10.0506413659193,23.870896883372,4.20847241839786e-81,5.35510078930764e-79,174.235767107819,"TUBA1B"
"219037_at",1.45475518920446,5.08593235903278,23.8356123032649,6.06410700683369e-81,7.67247356978254e-79,173.871561461558,"RRP15"
"218755_at",1.67539307693849,4.32326907264537,23.8288804511782,6.50185768996332e-81,8.17985124520357e-79,173.802067230308,"KIF20A"
"202025_x_at",-1.66236899884832,8.697576344949,-23.796692086842,9.07386778600061e-81,1.13515105538574e-78,173.469743473819,"ACAA1"
"210143_at",-2.57098328878485,7.12755999067985,-23.7873715001627,9.99339814388647e-81,1.24320106071544e-78,173.373503164151,"ANXA10"
"203120_at",1.5227230602555,6.72754383316937,23.7843330582289,1.0312869396024e-80,1.2758165317259e-78,173.342128440289,"TP53BP2"
"202422_s_at",3.28383252262755,5.5513524983172,23.7744032234268,1.1429931751936e-80,1.40619734945918e-78,173.239589949401,"ACSL4"
"213071_at",-1.54039333601674,5.32899285714286,-23.7579389494824,1.3555170214929e-80,1.65849741948373e-78,173.06956219759,"DPT"
"216336_x_at",-2.90637594086559,10.3265282555791,-23.73419923705,1.7334266732897e-80,2.10928662080957e-78,172.824372787874,"MT1M"
"211295_x_at",-3.83602074268458,8.22297217159426,-23.7199693653371,2.00876789914858e-80,2.43104584664351e-78,172.677387688048,"CYP2A6"
"220446_s_at",-1.40835399250744,4.76139006886553,-23.7188009059632,2.03323332349211e-80,2.44735349446066e-78,172.665317763315,"CHST4"
"222056_s_at",-1.4003437832681,7.25827114896702,-23.7069862512657,2.29799420693944e-80,2.75116854839395e-78,172.54327061487,"FAHD2A"
"202972_s_at",-1.5378570175539,6.2168558768705,-23.6826179254865,2.95807107723067e-80,3.52247736619105e-78,172.291516958913,"FAM13A"
"200703_at",0.898912104339867,9.47398863459846,23.6745682782267,3.21540715877255e-80,3.80854716018868e-78,172.208347141311,"DYNLL1"
"201268_at",0.955733286349732,9.82694709004298,23.6624454811149,3.64583938025263e-80,4.29553181584473e-78,172.083086167562,"NME1-NME2///NME2"
"201930_at",2.01768927790414,6.33046467923161,23.6608972921579,3.70480869848864e-80,4.34203579462869e-78,172.067088628625,"MCM6"
"214142_at",-2.24000715215426,6.39226316211878,-23.6561155283274,3.89303616408825e-80,4.53875022523127e-78,172.017677491268,""
"203358_s_at",1.73637923358486,4.73595432610159,23.6041268867624,6.67305327184909e-80,7.73935157591331e-78,171.480383170302,"EZH2"
"209825_s_at",1.39974433255599,4.78963013773106,23.5967457127864,7.20373257128188e-80,8.31153973561165e-78,171.404087671709,"UCK2"
"217820_s_at",1.85672393121868,6.40533590327759,23.5876819074304,7.91349344044115e-80,9.08338515112079e-78,171.31039551792,"ENAH"
"201897_s_at",1.47141427747441,7.51492566406048,23.5825441063379,8.34646494327769e-80,9.53123494137988e-78,171.257284274825,"CKS1B"
"209251_x_at",1.27108560435037,10.4621702739088,23.5753606822252,8.9918474317748e-80,1.02158397250388e-77,171.183024265849,"TUBA1C"
"218918_at",-2.11985671540736,6.04430301869207,-23.5564585281689,1.09387991000959e-79,1.23647298660373e-77,170.987606073798,"MAN1C1"
"205436_s_at",1.56226159864549,6.51892519805312,23.5505642223475,1.16282616733313e-79,1.3077683380896e-77,170.926664315772,"H2AFX"
"211456_x_at",-2.66191803864495,10.3384481126702,-23.5301856241908,1.43647037452585e-79,1.60740313065033e-77,170.715953509101,"MT1HL1"
"210942_s_at",-1.81092476121446,6.39760716356858,-23.5174659073271,1.63903861670921e-79,1.82490559584404e-77,170.584422595862,"ST3GAL6"
"205998_x_at",-2.87215155275053,9.74533175063429,-23.4794238124889,2.43199225212403e-79,2.69430863036308e-77,170.190988031445,"CYP3A4"
